Banana,Coco,Limão,Manga,Uva,Abóbora,Batata,Berinjela,Beterraba,Cenoura,Chuchu,Tomate,Organico
0.14,0.14,0.14,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0
0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.12,0.0,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.12,0
0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,1
0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.17,0.17,0.0,0.0,0.17,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0
0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,0.0,0.17,0.17,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,1
0.14,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.0,0.14,0.14,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.0,0
0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.33,0
0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0
0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1
0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1
0.17,0.17,0.17,0.0,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.0,1
0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.0,1
0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.14,0.14,0.0,0.0,0.14,0
0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0
0.12,0.12,0.12,0.0,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.12,0
0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,1
0.12,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.0,0.12,0
0.14,0.0,0.14,0.14,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.14,1
0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.0,0.14,0.0,0.14,0.14,0.0,0.14,0.0,0.14,0.14,0.0,0.14,0
0.17,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0
0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0
0.0,0.17,0.17,0.17,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0.0,0
0.17,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.17,0.0,1
0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0
0.12,0.0,0.12,0.12,0.12,0.0,0.12,0.0,0.12,0.12,0.0,0.12,0
0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0
0.11,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,1
0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.33,0
0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1
0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0
0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0
0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0
0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0
0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.12,0.0,0.12,0.12,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.12,0
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0
0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0
0.0,0.14,0.0,0.14,0.14,0.0,0.14,0.14,0.14,0.14,0.0,0.0,0
0.17,0.17,0.17,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.17,0.0,0
0.0,0.12,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,1
0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0
0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0
0.12,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.12,0.12,0
0.17,0.17,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.0,1
0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0
0.0,0.14,0.0,0.14,0.14,0.0,0.14,0.14,0.14,0.14,0.0,0.0,0
0.0,0.12,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.12,0.12,0.0,0
0.12,0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0
0.0,0.12,0.12,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.12,0.12,1
0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.12,0.12,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0
0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0
0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0
0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0
0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.11,0.11,1
0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1
0.11,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0
0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0,1
0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0
0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0.0,0.12,0.12,0.12,1
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,1
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0
0.17,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.17,0.0,0.0,0.17,1
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,1
0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0
0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,1
0.12,0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.12,1
0.12,0.0,0.12,0.0,0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.0,1
0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.0,1
0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0
0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1
0.0,0.0,0.14,0.14,0.14,0.14,0.14,0.0,0.14,0.0,0.0,0.14,0
0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,1
0.12,0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.12,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.12,0.12,0.12,1
0.14,0.0,0.0,0.14,0.14,0.0,0.14,0.14,0.0,0.14,0.0,0.14,0
0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1
0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0
0.12,0.12,0.0,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0
0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0
0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,1
0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0
0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0
0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.0,1
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0
0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,1
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0
0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0
0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,1
0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11,0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0
0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0
0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,1
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,1
0.17,0.17,0.0,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.17,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0
0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.12,0.12,1
0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0
0.11,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,1
0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.0,0
0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.14,0
0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
0.0,0.17,0.0,0.17,0.17,0.0,0.17,0.17,0.17,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0
0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,1
0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0
0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0
0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0
0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,1
0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0
0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1
0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0
0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0
0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0
0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.14,0.14,0
0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0
0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,1
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1
0.17,0.17,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.17,0.0,0.0,0
0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0
0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0
0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.17,0.0,0.17,0.17,1
0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,1
0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,1
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1
0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0
0.14,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.14,0
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,1
0.17,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.17,0.0,0.17,0.0,1
0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.14,0.14,0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0
0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.0,0.14,0.0,0.14,0.14,0.0,0.14,0.14,0.14,0.0,0.14,0.0,1
0.12,0.0,0.12,0.0,0.12,0.12,0.12,0.0,0.12,0.0,0.12,0.12,0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1
0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.14,1
0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0
0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0
0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.11,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,1
0.14,0.14,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.14,0.14,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.14,0.0,0.0,0.14,0.14,0.0,0.14,0.14,0.0,0.0,0.14,0.14,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0
0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.12,1
0.14,0.14,0.0,0.14,0.14,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0
0.11,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0
0.12,0.12,0.12,0.12,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0
0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1
0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.17,0.17,0.17,0.17,0
0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0
0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.12,0
0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.11,0.11,0
0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.12,0.12,0.12,0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0
0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0
0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,1
0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.17,1
0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0
0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0
0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.14,0.14,0.14,1
0.0,0.0,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.14,0.14,0.0,0
0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0
0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0
0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0
0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0
0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.0,0.17,0.0,0.17,0.17,0
0.0,0.17,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.0,0
0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.0,0.17,0.17,0.17,1
0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0
0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0
0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0
0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0
0.17,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.17,0.17,0
0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,0.17,0.0,0
0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,1
0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0.12,0.12,0.0,1
0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.14,0.0,0.14,0
0.17,0.17,0.17,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0
0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0
0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0
0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0
0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0
0.0,0.17,0.17,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0
0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.09,0.09,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0
