associacao agricola do distrito federal e ride (agrifam) taguatinga df,associacao dos produtores da agricultura familiar (aspaf) guara df,associacao dos produtores da agricultura familiar (aspaf) nucleo bandeirante df,associacao dos produtores rurais organicos e convencionais do distrito federal e entorno (asproc) recanto das emas df,associacao dos produtores rurais organicos e convencionais do distrito federal e entorno (asproc) samambaia df,associacao dos produtores rurais novo horizonte betinho (aspronte) recanto das emas df,associacao dos trabalhadores rurais da agricultura familiar do assentamento chapadinha (astraf) guara df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) recanto das emas df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) samambaia df,cooperativa mista da agricultura familiar do meio ambiente e da cultura do brasil (coopbrasfil) nucleo bandeirante df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) taguatinga df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) samambaia df,cooperativa agropecuaria da regiao de brazlandia (coopebraz) recanto das emas df
0.682,0.42,0.516,0.634,0.41,0.474,0.348,0.4580000000000001,0.858,0.5900000000000001,0.636,0.468,0.746
0.6103,0.6307,0.7310000000000001,0.5644,0.4199,0.5168,0.2822,0.6732,0.7412000000000001,0.5508000000000001,0.5168,0.4046,0.5661
0.4907999999999999,0.3635999999999999,0.4907999999999999,0.4344,0.3804,0.1932,0.3612,0.3143999999999999,0.5232,0.5064,0.5267999999999999,0.4284,0.5448
0.5943999999999999,0.4504,0.48,0.58,0.4664,0.3984,0.3408,0.3752,0.5392,0.4408,0.5512,0.3856,0.528
0.5344,0.4408,0.5592,0.5656,0.48,0.384,0.328,0.304,0.5992000000000001,0.512,0.5504,0.4024,0.5376
0.562,0.505,0.5930000000000001,0.6030000000000001,0.5,0.375,0.363,0.41,0.653,0.501,0.648,0.533,0.535
0.825,0.475,0.37,0.505,0.45,0.485,0.345,0.375,0.955,0.55,0.305,0.405,0.575
0.732,0.4600000000000001,0.6080000000000001,0.532,0.402,0.378,0.284,0.372,0.582,0.6,0.482,0.376,0.79
0.6657000000000002,0.4836999999999999,0.5726,0.6013000000000001,0.4781000000000001,0.4032,0.3927000000000001,0.4088,0.6650000000000001,0.546,0.5873000000000002,0.4739,0.6566
0.6072000000000001,0.3947999999999999,0.3863999999999999,0.4836,0.3636,0.2076,0.3192,0.342,0.5616,0.522,0.5484,0.3948,0.6132
0.6818000000000002,0.4956,0.5733,0.5922000000000001,0.4711000000000001,0.3654,0.3892000000000001,0.4165,0.6671000000000001,0.5642,0.5880000000000002,0.448,0.6293
0.6252000000000001,0.2508,0.3167999999999999,0.4788,0.3972,0.3984,0.4031999999999999,0.2784,0.5124000000000001,0.3948,0.3612,0.4188,0.6312
0.5916000000000001,0.4284,0.5099999999999999,0.5501999999999998,0.4493999999999999,0.3444,0.3593999999999999,0.3636,0.5736,0.5219999999999999,0.5088000000000001,0.4013999999999999,0.5489999999999999
0.5511,0.4806999999999999,0.6072000000000001,0.5884999999999999,0.5709,0.4125,0.3927,0.4004,0.5862999999999999,0.6138,0.5951,0.5027,0.5236000000000001
0.6311999999999999,0.4152,0.6008,0.6472,0.5696,0.396,0.3944,0.3992,0.5672,0.5152,0.5384,0.504,0.544
0.492,0.414,0.5364,0.6083999999999999,0.4836,0.4284,0.4151999999999999,0.348,0.5052,0.6047999999999999,0.4104,0.3624,0.5292
0.5985000000000001,0.4213999999999999,0.5355000000000001,0.5523,0.4466,0.3997,0.3731000000000001,0.3465,0.6328000000000001,0.5026,0.5180000000000001,0.4249,0.6187999999999999
0.5808,0.3036,0.4553999999999999,0.3927,0.2706,0.165,0.3762,0.4323,0.6666000000000001,0.4620000000000001,0.5709000000000001,0.5115000000000001,0.6567000000000001
0.4172,0.49,0.6384000000000001,0.5362,0.5096,0.4802,0.3934,0.5166000000000001,0.6286,0.4998,0.4676,0.4634,0.3892
0.561,0.3729,0.6105,0.5940000000000001,0.4488,0.2079,0.3366,0.4686,0.7161000000000001,0.363,0.5577000000000001,0.5445,0.4488
0.7326999999999999,0.5593,0.5457000000000001,0.5491,0.408,0.4641,0.4199,0.442,0.6188,0.4794,0.493,0.2482,0.6171000000000001
0.5664,0.3947999999999999,0.6036,0.5244,0.4007999999999999,0.4679999999999999,0.3828,0.354,0.5436,0.5016,0.4188,0.396,0.6948
0.41,0.93,0.86,0.83,0.32,0.91,0.09,0.95,0.95,0.57,0.79,0.09,0.49
0.4125,0.2870999999999999,0.6699,0.528,0.3201,0.066,0.3432,0.1419,0.5148,0.4422,0.4686,0.7062,0.6831
0.5199999999999999,0.4290000000000001,0.482,0.49,0.416,0.365,0.39,0.497,0.539,0.6510000000000001,0.48,0.393,0.558
0.6489,0.495,0.6012,0.6236999999999999,0.477,0.3509999999999999,0.3419999999999999,0.441,0.6687,0.6057,0.5742,0.4319999999999999,0.5786999999999999
0.6687999999999998,0.5336,0.5048,0.5056,0.42,0.3696,0.4415999999999999,0.4016,0.6136000000000001,0.568,0.5072,0.3928,0.6160000000000001
0.5328,0.2688,0.4175999999999999,0.5232,0.5064,0.3984,0.3419999999999999,0.27,0.4356,0.4644,0.4535999999999999,0.3432,0.5256
0.5095999999999999,0.368,0.5608,0.5536,0.464,0.3968,0.38,0.4303999999999999,0.6248000000000001,0.6008,0.4936,0.4463999999999999,0.6040000000000001
0.6832000000000001,0.483,0.5761000000000001,0.5523,0.4347000000000001,0.4039,0.4123000000000001,0.4438,0.6874000000000001,0.5355000000000001,0.5425000000000001,0.4795,0.6811
0.5379,0.4455,0.4653,0.3201,0.3993,0.5346000000000001,0.4158,0.495,0.7425,0.3993,0.5445,0.5181,0.6204000000000001
0.12,0.26,0.66,0.94,0.89,0.2,0.05,0.39,0.27,0.83,0.77,0.2,0.01
0.89,0.32,0.11,0.42,0.22,0.32,0.52,0.36,0.97,0.96,0.05,0.28,0.91
0.5531999999999999,0.2927999999999999,0.3444,0.3587999999999999,0.3263999999999999,0.2628,0.4776,0.2748,0.4271999999999999,0.5531999999999999,0.3143999999999999,0.3564,0.6264
0.37,0.25,0.71,0.24,0.27,0.21,0.33,0.89,0.59,0.68,0.13,0.28,0.36
0.5508,0.3519,0.4437,0.4998,0.3536,0.4012,0.3314999999999999,0.4267,0.5593,0.5066,0.4709000000000001,0.34,0.6103000000000001
0.3795,0.1848,0.4488,0.4422,0.3663,0.2376,0.1518,0.2442,0.3036,0.561,0.33,0.1815,0.5841000000000001
0.5463,0.4266,0.6146999999999999,0.5849999999999999,0.4841999999999999,0.4643999999999999,0.3365999999999999,0.4635,0.6651,0.5399999999999999,0.4526999999999999,0.3626999999999999,0.5489999999999999
0.476,0.36,0.6015999999999999,0.576,0.4752,0.44,0.2623999999999999,0.4008,0.5896000000000001,0.4864,0.4344,0.3671999999999999,0.5136000000000001
0.7,0.745,0.315,0.315,0.43,0.285,0.6499999999999999,0.385,0.825,0.5,0.95,0.44,0.575
0.6047999999999999,0.376,0.592,0.6416,0.5208,0.4624,0.3735999999999999,0.3976,0.6120000000000001,0.5599999999999999,0.452,0.4384,0.592
0.5425,0.505,0.5425,0.5075000000000001,0.3924999999999999,0.61,0.3375,0.5775,0.675,0.4275,0.5025000000000001,0.325,0.6125
0.548,0.4150000000000001,0.503,0.482,0.391,0.387,0.318,0.5090000000000001,0.522,0.482,0.499,0.3590000000000001,0.5660000000000001
0.6599999999999999,0.4323,0.5137,0.5126000000000001,0.4334,0.4873,0.3663,0.5555,0.6083,0.4609,0.5389999999999999,0.4191,0.6093999999999999
0.66,0.6567000000000001,0.5907,0.5148,0.4686,0.2013,0.396,0.7326,0.6435000000000001,0.5445,0.6765000000000001,0.4851,0.3828
0.5754000000000001,0.3774,0.5004,0.5225999999999998,0.4523999999999999,0.3348,0.3767999999999999,0.3534,0.5502,0.5129999999999999,0.4686,0.4349999999999999,0.5645999999999999
0.456,0.3971999999999999,0.5880000000000001,0.6324,0.4644,0.3936,0.336,0.3444,0.5808,0.6083999999999999,0.4344,0.42,0.5436
0.5943999999999998,0.3336,0.5663999999999999,0.5992,0.48,0.3488,0.3847999999999999,0.3784,0.5264,0.5928,0.428,0.4671999999999999,0.6416
0.6055999999999998,0.4296,0.5464,0.5528,0.476,0.4216,0.4016,0.3712,0.6016000000000001,0.6128,0.4744,0.3696,0.6088
0.39,0.145,0.625,0.94,0.64,0.135,0.075,0.24,0.475,0.4499999999999999,0.7,0.54,0.375
0.5880000000000001,0.3864,0.4634,0.5544,0.448,0.3024,0.2772,0.3178,0.5124000000000001,0.3766,0.4788000000000001,0.4536,0.518
0.5016,0.4345,0.5324000000000001,0.6006,0.5566,0.5247,0.3586,0.4741,0.6940999999999999,0.5786,0.5511,0.3982,0.4851
0.5928000000000001,0.4176,0.5124,0.5159999999999999,0.4181999999999999,0.3774,0.3791999999999999,0.3869999999999999,0.591,0.4974,0.4698,0.4283999999999999,0.5933999999999998
0.6446,0.4477,0.4532,0.6236999999999999,0.4488,0.3553,0.3432,0.3388,0.4774,0.5059999999999999,0.5808,0.3465,0.5885
0.623,0.3052,0.4088,0.4382,0.3234,0.2688,0.3794,0.3346,0.6076000000000001,0.4256,0.3962,0.4256000000000001,0.6398
0.6587000000000001,0.4466,0.5432,0.6216,0.5096,0.4452,0.3801,0.455,0.6468000000000002,0.5495,0.5467000000000002,0.4256,0.5999
0.4337999999999999,0.3096,0.5804999999999999,0.5769,0.4725,0.3797999999999999,0.3699,0.4104,0.513,0.5283,0.4904999999999999,0.4625999999999999,0.5445
0.529,0.4150000000000001,0.632,0.5830000000000001,0.5449999999999999,0.355,0.382,0.4800000000000001,0.559,0.505,0.546,0.521,0.481
0.5599,0.4377999999999999,0.4444000000000001,0.5840999999999998,0.484,0.4378,0.3729,0.4751999999999999,0.5478,0.5357000000000001,0.5236000000000001,0.3883,0.5071
0.566,0.426,0.462,0.388,0.33,0.282,0.316,0.226,0.506,0.632,0.484,0.214,0.722
0.6027,0.4585,0.5971,0.6013,0.5117,0.434,0.3892,0.4494,0.6083000000000001,0.5880000000000001,0.4900000000000001,0.4249,0.5789000000000001
0.27,0.2875,0.615,0.4024999999999999,0.4025,0.215,0.425,0.3349999999999999,0.375,0.6475000000000001,0.2499999999999999,0.4575,0.4625
0.96,0.89,0.53,0.7,0.45,0.05,0.28,0.89,0.46,0.62,0.99,0.7,0.54
0.6237000000000001,0.4752999999999999,0.5285000000000001,0.5831,0.4641,0.3801,0.4004000000000001,0.3773,0.6013000000000002,0.5418000000000001,0.5411000000000001,0.4452,0.6188
0.6655999999999999,0.4928,0.512,0.6015999999999999,0.5032,0.4336,0.3792,0.396,0.6216,0.5744,0.5591999999999999,0.364,0.6024
0.73,0.43,0.43,0.3399999999999999,0.36,0.235,0.5549999999999999,0.135,0.405,0.5700000000000001,0.45,0.525,0.735
0.6155999999999999,0.4151999999999999,0.5291999999999999,0.6335999999999999,0.5843999999999999,0.3288,0.4223999999999999,0.294,0.606,0.426,0.6912,0.5483999999999999,0.4776
0.6182000000000001,0.44,0.506,0.5555,0.4477,0.4829,0.3883,0.3399,0.6435,0.5511,0.4543,0.3399,0.6346999999999999
0.5784,0.5087999999999999,0.5711999999999999,0.4643999999999999,0.366,0.4104,0.3708,0.456,0.7584,0.6264,0.4943999999999999,0.3168,0.6444
0.5344,0.3656,0.4472,0.5256000000000001,0.3968,0.3752,0.356,0.3184,0.5336000000000001,0.4968,0.436,0.332,0.6032
0.3267,0.3234,0.4752,0.4356,0.4686,0.3861,0.3762,0.495,0.5214000000000001,0.627,0.6138,0.4092,0.5445000000000001
0.3706,0.2278,0.527,0.6018,0.5593000000000001,0.4369,0.3247,0.34,0.3757,0.4369,0.3434,0.3995,0.4403000000000001
0.5599999999999999,0.51,0.6075,0.4374999999999999,0.3275,0.3974999999999999,0.3825,0.5275,0.5875,0.5975,0.4549999999999999,0.355,0.58
0.6996,0.5511,0.5181,0.528,0.6006,0.4686,0.5346000000000001,0.4389,0.8547,0.561,0.8712000000000001,0.5214,0.6105
0.6868000000000001,0.2771,0.5185,0.6902,0.5423000000000001,0.459,0.4539,0.3995000000000001,0.6970000000000002,0.4318000000000001,0.493,0.5780000000000001,0.6766000000000001
0.4125,0.3762,0.66,0.5841000000000001,0.6072,0.3498,0.1815,0.5511,0.594,0.5445,0.4818,0.3333,0.2013
0.5568,0.38,0.5232,0.5344,0.3992,0.3848,0.3048,0.3856,0.5936000000000001,0.4592,0.4072,0.3424,0.5672
0.5831999999999999,0.4512,0.5856,0.5696,0.4271999999999999,0.3192,0.3136,0.4088,0.6232000000000001,0.5784,0.5152,0.4064,0.5792
0.66,0.03,0.59,0.94,0.39,0.07,0.1,0.09,0.68,0.07,0.63,0.88,0.74
0.5915,0.3976,0.5397000000000001,0.5334,0.4004000000000001,0.3479,0.3626000000000001,0.413,0.5775000000000001,0.5593,0.4921000000000001,0.4221,0.6467999999999999
0.96,0.17,0.16,0.74,0.55,0.36,0.76,0.12,0.05,0.04,0.43,0.4,0.62
0.6072000000000001,0.7953,0.6732,0.6732,0.561,0.6303000000000001,0.2805,0.5874,0.9207,0.3498,0.7524000000000001,0.3663,0.3267
0.5591999999999999,0.48,0.6552000000000001,0.6672,0.536,0.4216000000000001,0.3424,0.4288,0.6752,0.5904,0.552,0.496,0.5664
0.72,0.575,0.55,0.5475,0.625,0.5175,0.4475,0.43,0.8825,0.4599999999999999,0.8,0.5275000000000001,0.5225
0.4981,0.3586999999999999,0.4165000000000001,0.4267,0.4216000000000001,0.2975,0.4997999999999999,0.357,0.4556,0.4862000000000001,0.442,0.3621000000000001,0.5270000000000001
0.518,0.1974,0.4886,0.5571999999999999,0.4844,0.4172,0.4242000000000001,0.4032,0.504,0.448,0.434,0.5026,0.5908000000000001
0.5420000000000001,0.454,0.55,0.6000000000000001,0.334,0.348,0.284,0.41,0.772,0.49,0.492,0.4039999999999999,0.642
0.5876999999999999,0.3861,0.5265,0.5885999999999999,0.4517999999999999,0.3968999999999999,0.3239999999999999,0.4211999999999999,0.5193,0.6048000000000001,0.4194,0.3078,0.585
0.6369,0.3949000000000001,0.5104,0.407,0.3333,0.3729,0.3696,0.4642,0.6357999999999999,0.6281,0.4047999999999999,0.3828,0.7545999999999999
0.543,0.3774,0.4997999999999998,0.5369999999999998,0.4487999999999999,0.3612,0.3575999999999999,0.4068,0.5556,0.4986,0.489,0.4325999999999999,0.5369999999999999
0.5256,0.42,0.6036,0.7019999999999998,0.5616,0.4931999999999999,0.3264,0.4632,0.4944,0.5556000000000001,0.5244000000000001,0.3792,0.5064000000000001
0.7463,0.3876,0.4964,0.5933,0.5406000000000001,0.5508000000000001,0.3638,0.2754,0.6851,0.6154000000000001,0.3485,0.34,0.6647000000000001
0.7656,0.6534000000000001,0.4785,0.5742,0.3135,0.4587,0.2178,0.6534000000000001,0.561,0.5148,0.6435000000000001,0.2838,0.6534
0.5899,0.306,0.5168,0.663,0.442,0.3706,0.2754,0.4386,0.4811,0.4352,0.4964,0.3264,0.5389
0.5929000000000001,0.4276999999999999,0.4907000000000001,0.5306000000000001,0.4081000000000001,0.3178,0.3556000000000001,0.3542,0.5404000000000001,0.5355000000000001,0.4767000000000001,0.385,0.5733
0.67,0.85,0.55,0.62,0.7,0.35,0.59,0.44,0.9,0.35,0.93,0.49,0.26
0.486,0.518,0.544,0.544,0.546,0.29,0.484,0.204,0.486,0.7400000000000001,0.6,0.398,0.506
0.5999000000000001,0.4018,0.5614,0.5831000000000001,0.4536000000000001,0.3843,0.3927000000000001,0.4207,0.5796000000000001,0.6041000000000001,0.4977000000000001,0.4424,0.658
0.5445,0.4686,0.5819,0.6467999999999999,0.5071,0.407,0.2959,0.4048,0.6809,0.5555,0.4829,0.3487,0.4532
0.455,0.3766,0.6202,0.5992,0.3654,0.3934000000000001,0.2338,0.3976,0.6510000000000001,0.5824,0.4018,0.3514,0.6524000000000001
0.6439999999999999,0.4152,0.5384,0.5959999999999999,0.5127999999999999,0.3576,0.3648,0.3696,0.5696000000000001,0.512,0.5528,0.4271999999999999,0.5784
0.618,0.5111999999999999,0.618,0.504,0.4272,0.2856,0.4068,0.4248,0.672,0.6467999999999999,0.4895999999999999,0.4608,0.606
0.5604,0.4314,0.5166,0.5159999999999999,0.4481999999999999,0.3852,0.3761999999999999,0.4049999999999999,0.5664,0.5429999999999999,0.4782,0.3875999999999999,0.5495999999999999
0.4725,0.64,0.5325,0.4125,0.305,0.3925,0.3774999999999999,0.4825,0.74,0.5175,0.6875,0.3125,0.6125
0.5720000000000001,0.381,0.512,0.455,0.368,0.346,0.322,0.389,0.552,0.49,0.416,0.4200000000000001,0.639
0.5640000000000001,0.357,0.542,0.5369999999999999,0.397,0.288,0.415,0.364,0.508,0.551,0.367,0.4870000000000001,0.636
0.49,0.6175,0.5874999999999999,0.6875,0.615,0.6075,0.3199999999999999,0.4725,0.705,0.425,0.5900000000000001,0.35,0.2875
0.3604,0.3757,0.6239000000000001,0.7497,0.5831000000000001,0.476,0.2788,0.4692,0.5763,0.4896,0.5644000000000001,0.442,0.4097
0.5397000000000001,0.3787,0.5922000000000001,0.5943,0.4746000000000001,0.392,0.3185,0.3997,0.525,0.5012,0.4655000000000001,0.4326,0.5488
0.5694000000000001,0.3912,0.5039999999999999,0.5441999999999999,0.4391999999999999,0.387,0.3329999999999999,0.4025999999999999,0.576,0.5009999999999999,0.4721999999999999,0.3815999999999999,0.5627999999999999
0.5256,0.3288,0.5448,0.576,0.4824,0.3192,0.39,0.4128,0.4956,0.5808,0.4668,0.5028,0.5832
0.3888,0.3096,0.57,0.4463999999999999,0.4115999999999999,0.3252,0.3396,0.3252,0.4176,0.6023999999999999,0.3011999999999999,0.3456,0.5412
0.6551999999999999,0.3976,0.4896,0.6152,0.548,0.3848,0.4336,0.3784,0.5888,0.5247999999999999,0.5736,0.5248,0.5832
0.5472,0.5148,0.5390999999999999,0.4743,0.3914999999999999,0.4085999999999999,0.3626999999999999,0.4869,0.6633,0.5706,0.4617,0.3698999999999999,0.5723999999999999
0.6052,0.4029,0.5134,0.5797,0.5185000000000001,0.4063,0.3842,0.5627000000000001,0.6715000000000001,0.7106000000000001,0.6188,0.4964,0.646
0.3663,0.1782,0.4785,0.3233999999999999,0.2079,0.3828,0.3366,0.4455,0.6237,0.6204000000000001,0.0759,0.3993,0.8151
0.5359999999999999,0.4112,0.5696,0.5631999999999999,0.4456,0.3848,0.3911999999999999,0.3848,0.6024,0.5664,0.4616,0.4303999999999999,0.596
0.6258,0.4046,0.4102,0.5544,0.4592,0.2492,0.448,0.4018,0.4844,0.427,0.5824,0.4802,0.4998
0.6069,0.4097,0.4862,0.5287000000000001,0.4505,0.3043,0.3978,0.4573,0.5219,0.6749,0.4811,0.4896,0.6256
0.5568000000000001,0.4224,0.4955999999999999,0.5142,0.414,0.3384000000000001,0.3629999999999999,0.3767999999999999,0.5508,0.5052,0.4715999999999999,0.3983999999999998,0.5519999999999999
0.5525,0.5134000000000001,0.4811,0.4896,0.3468,0.323,0.2618,0.4947,0.5236,0.6018,0.6375000000000001,0.2941,0.6273
0.5648,0.3784,0.5656,0.6432,0.4992,0.4288,0.3072,0.4472,0.5840000000000001,0.5184,0.4592,0.4104,0.5176000000000001
0.96,0.17,0.16,0.74,0.55,0.36,0.76,0.12,0.05,0.04,0.43,0.4,0.62
0.2211,0.3531,0.6171,0.6303,0.4785,0.7194,0.297,0.6072000000000001,0.5082000000000001,0.5379,0.3267,0.3399,0.462
0.6439999999999999,0.4232000000000001,0.5471999999999999,0.6272,0.5424,0.4016,0.4039999999999999,0.4328,0.64,0.5528000000000001,0.5479999999999999,0.4736,0.5704
0.325,0.3899999999999999,0.75,0.42,0.455,0.395,0.6,0.455,0.54,0.595,0.425,0.815,0.635
0.5568000000000001,0.4224,0.4955999999999999,0.5142,0.414,0.3384000000000001,0.3629999999999999,0.3767999999999999,0.5508,0.5052,0.4715999999999999,0.3983999999999998,0.5519999999999999
0.5928000000000001,0.4296,0.5333999999999999,0.5297999999999999,0.4259999999999999,0.3582000000000001,0.3563999999999999,0.4038,0.6053999999999999,0.5087999999999999,0.5112000000000001,0.4229999999999999,0.5843999999999998
0.95,0.16,0.06,0.21,0.18,0.43,0.29,0.14,0.29,0.37,0.17,0.07,0.95
0.5015999999999999,0.3828,0.627,0.6215,0.5962,0.4125,0.4498999999999999,0.3828,0.5192,0.5764,0.4817999999999999,0.4532,0.4763
0.561,0.3580000000000001,0.441,0.527,0.382,0.37,0.361,0.381,0.5780000000000001,0.476,0.4920000000000001,0.373,0.643
0.5710000000000001,0.411,0.484,0.5960000000000001,0.47,0.428,0.381,0.3409999999999999,0.534,0.475,0.534,0.359,0.5820000000000001
0.6293000000000001,0.4648,0.5901000000000001,0.5726,0.4725000000000001,0.4179,0.4060000000000001,0.4263,0.6216000000000002,0.5131,0.5446000000000002,0.4802,0.6285999999999999
0.6244000000000001,0.3807999999999999,0.5453,0.5663,0.4788000000000001,0.3661,0.3983000000000001,0.3815,0.5789000000000001,0.5740000000000001,0.4816000000000001,0.4732,0.6405
0.5456000000000001,0.3608,0.5247,0.5335,0.3674,0.4631000000000001,0.2760999999999999,0.3399,0.6204,0.4928,0.3201,0.352,0.66
0.604,0.432,0.5232,0.5312,0.4272,0.3816,0.3703999999999999,0.4024,0.5920000000000001,0.416,0.5696,0.4927999999999999,0.6008
0.6559000000000001,0.4382,0.5418000000000001,0.5691,0.4501,0.4375,0.385,0.4424,0.6531000000000001,0.5264,0.4970000000000001,0.4312,0.6558999999999999
0.5544,0.3954,0.5141999999999999,0.5369999999999999,0.4307999999999999,0.3504000000000001,0.3719999999999999,0.3869999999999999,0.5508,0.5388,0.4824,0.4085999999999999,0.5795999999999999
0.6103000000000001,0.3587,0.6035000000000001,0.6443000000000001,0.5729000000000001,0.4998,0.3757,0.2465,0.5406,0.4811000000000001,0.3944,0.3961,0.5916
0.6001,0.4301,0.5627,0.6256,0.4573,0.5304,0.3366,0.4148,0.5066,0.5168,0.4641,0.2618,0.6409
0.5775,0.1518,0.7392,0.7095,0.5346000000000001,0.3729,0.2475,0.5082000000000001,0.7293,0.4785,0.495,0.6138,0.594
0.872,0.498,0.292,0.45,0.4040000000000001,0.342,0.442,0.374,0.498,0.364,0.624,0.418,0.648
0.5916000000000001,0.4284,0.5099999999999999,0.5501999999999998,0.4493999999999999,0.3444,0.3593999999999999,0.3636,0.5736,0.5219999999999999,0.5088000000000001,0.4013999999999999,0.5489999999999999
0.6615000000000002,0.4347,0.5348,0.5838,0.5019000000000001,0.3381,0.4130000000000001,0.3577,0.6027000000000001,0.5691,0.5383000000000001,0.462,0.6062
0.6817000000000001,0.4029,0.5729000000000001,0.7225000000000001,0.5797000000000001,0.4386,0.4029,0.2754,0.7446000000000002,0.6001000000000001,0.4896,0.4709,0.6324000000000001
0.835,0.1699999999999999,0.5,0.59,0.57,0.64,0.305,0.35,0.615,0.5349999999999999,0.455,0.385,0.825
0.498,0.29,0.5200000000000001,0.686,0.514,0.214,0.324,0.25,0.452,0.358,0.5640000000000001,0.45,0.488
0.55,0.485,0.615,0.5349999999999999,0.41,0.4,0.33,0.835,0.51,0.52,0.5549999999999999,0.675,0.645
0.6859999999999999,0.278,0.652,0.722,0.53,0.5,0.394,0.322,0.6180000000000001,0.408,0.474,0.552,0.752
0.4676,0.3514,0.4718,0.6188,0.4844,0.427,0.2996,0.3542,0.4998,0.5152,0.3836000000000001,0.2898,0.4536
0.7283999999999999,0.3695999999999999,0.4715999999999999,0.5436,0.4127999999999999,0.384,0.39,0.3564,0.5508,0.4416,0.54,0.4704,0.7368
0.5663000000000001,0.3779999999999999,0.546,0.5775,0.4921,0.4179000000000001,0.3976000000000001,0.4123,0.6160000000000001,0.5383,0.5012000000000001,0.4557,0.5887
0.348,0.442,0.7000000000000001,0.558,0.44,0.412,0.152,0.5660000000000001,0.622,0.544,0.4620000000000001,0.276,0.382
0.6643000000000001,0.4822999999999999,0.5453,0.6251,0.5054000000000001,0.3871000000000001,0.3962000000000001,0.3619,0.6279000000000001,0.5614,0.5845000000000001,0.4487,0.6153
0.405,0.4275,0.4925,0.2975,0.3175,0.3525,0.4499999999999999,0.44,0.6425,0.48,0.52,0.4525,0.6775
0.6279000000000001,0.4305,0.5383000000000001,0.6132000000000001,0.5208,0.4151000000000001,0.4088000000000001,0.4599,0.6230000000000001,0.5467000000000001,0.5663000000000001,0.4851,0.5698000000000001
0.12,0.06,0.31,0.71,0.76,0.52,0.43,0.11,0.03,0.64,0.08,0.29,0.16
0.574,0.384,0.422,0.4019999999999999,0.314,0.294,0.45,0.466,0.4360000000000001,0.446,0.514,0.484,0.7220000000000001
0.6469999999999999,0.308,0.493,0.659,0.5149999999999999,0.402,0.354,0.3500000000000001,0.511,0.5459999999999999,0.443,0.43,0.633
0.6020000000000001,0.4599,0.5376000000000001,0.5957,0.49,0.3647000000000001,0.3598,0.3367,0.5600000000000002,0.4942000000000001,0.5810000000000002,0.4291,0.5516
0.5940000000000001,0.534,0.5760000000000001,0.5940000000000001,0.557,0.464,0.388,0.35,0.6449999999999999,0.5830000000000001,0.619,0.387,0.5169999999999999
0.6034,0.4906999999999999,0.5369,0.5341,0.4557,0.3899000000000001,0.4165000000000001,0.4333,0.5950000000000001,0.5845,0.5061000000000001,0.4032,0.5922000000000001
0.6069000000000001,0.4556,0.4709000000000001,0.4063,0.4080000000000001,0.3196,0.4556,0.4046,0.6103000000000001,0.4012,0.5236000000000001,0.4029000000000001,0.5406000000000001
0.48,0.3912,0.532,0.4871999999999999,0.432,0.3112,0.3704,0.3344,0.5944,0.5456000000000001,0.4384,0.4304,0.528
0.533,0.3530000000000001,0.548,0.509,0.361,0.442,0.2840000000000001,0.398,0.6230000000000001,0.516,0.304,0.3480000000000001,0.636
0.6685000000000001,0.4780999999999999,0.5495,0.6377,0.5285000000000001,0.4333000000000001,0.4144000000000001,0.4018,0.6419000000000001,0.5558,0.5887000000000002,0.4746,0.6111000000000001
0.435,0.36,0.3899999999999999,0.19,0.265,0.485,0.5449999999999999,0.555,0.655,0.535,0.5449999999999999,0.52,0.8200000000000001
0.672,0.5100000000000001,0.4910000000000001,0.5710000000000001,0.466,0.402,0.437,0.276,0.597,0.441,0.574,0.425,0.5820000000000001
0.6222000000000001,0.3298,0.3893,0.4862,0.4811000000000001,0.4437,0.4012,0.3655,0.4862,0.4165000000000001,0.5134000000000001,0.3808,0.5882000000000001
0.6041000000000001,0.4283999999999999,0.5726,0.5579000000000001,0.4893,0.3654,0.3864000000000001,0.4039,0.6384000000000002,0.5957,0.5166000000000002,0.4795,0.6153
0.616,0.5225,0.5346,0.5401,0.3839,0.3091,0.4059,0.4191,0.6390999999999999,0.6346999999999999,0.5302,0.4422,0.6116
0.6223999999999998,0.3944,0.4464,0.484,0.4672,0.38,0.448,0.4112,0.56,0.5072,0.472,0.4608,0.552
0.5562,0.3948,0.5471999999999999,0.5717999999999999,0.4619999999999999,0.3762,0.3395999999999999,0.3905999999999999,0.5621999999999999,0.5082,0.4578,0.4169999999999998,0.5406
0.6732,0.3696,0.33,0.7095,0.5808000000000001,0.3069,0.4851,0.3696,0.1782,0.429,0.495,0.4587,0.4356
0.7775000000000001,0.645,0.6025,0.5175,0.4549999999999999,0.37,0.48,0.235,0.8224999999999999,0.67,0.4475,0.48,0.655
0.5796,0.5516000000000001,0.6188000000000001,0.6481999999999999,0.4578,0.3612,0.3122,0.4802,0.6258,0.5236000000000001,0.56,0.4004,0.49
0.6864,0.3432,0.462,0.3432,0.3729,0.4257,0.2607,0.4686,0.6006,0.3927,0.2838,0.2904,0.5115
0.5225000000000001,0.3421,0.4961,0.5929000000000001,0.5279999999999999,0.3596999999999999,0.3311,0.3168,0.6424,0.5324,0.5269000000000001,0.4444,0.5192
